role,lifecycle:transition,event,completeTime,case:REG_DATE,case,case:AMOUNT_REQ
10912,COMPLETE,O_SELECTED,2012-02-08 15:01:44,2012-02-08 14:41:46.505000+01:00,207470,10000
10912,COMPLETE,O_CREATED,2012-02-08 15:01:45,2012-02-08 14:41:46.505000+01:00,207470,10000
10912,COMPLETE,O_SENT,2012-02-08 15:01:45,2012-02-08 14:41:46.505000+01:00,207470,10000
10912,COMPLETE,O_SELECTED,2012-02-08 15:04:24,2012-02-08 14:41:46.505000+01:00,207470,10000
10912,COMPLETE,O_CANCELLED,2012-02-08 15:04:24,2012-02-08 14:41:46.505000+01:00,207470,10000
10912,COMPLETE,O_CREATED,2012-02-08 15:04:25,2012-02-08 14:41:46.505000+01:00,207470,10000
10912,COMPLETE,O_SENT,2012-02-08 15:04:25,2012-02-08 14:41:46.505000+01:00,207470,10000
10609,COMPLETE,O_SENT_BACK,2012-02-20 09:57:47,2012-02-08 14:41:46.505000+01:00,207470,10000
10138,COMPLETE,O_DECLINED,2012-02-21 11:57:54,2012-02-08 14:41:46.505000+01:00,207470,10000
11169,COMPLETE,O_SELECTED,2012-02-08 15:22:29,2012-02-08 15:11:50.840000+01:00,207482,23000
11169,COMPLETE,O_CREATED,2012-02-08 15:22:30,2012-02-08 15:11:50.840000+01:00,207482,23000
11169,COMPLETE,O_SENT,2012-02-08 15:22:30,2012-02-08 15:11:50.840000+01:00,207482,23000
10809,COMPLETE,O_SENT_BACK,2012-02-13 08:48:12,2012-02-08 15:11:50.840000+01:00,207482,23000
10809,COMPLETE,O_ACCEPTED,2012-02-16 12:46:30,2012-02-08 15:11:50.840000+01:00,207482,23000
10933,COMPLETE,O_SELECTED,2012-02-09 18:58:53,2012-02-08 15:16:01.547000+01:00,207485,10000
10933,COMPLETE,O_CREATED,2012-02-09 18:58:54,2012-02-08 15:16:01.547000+01:00,207485,10000
10933,COMPLETE,O_SENT,2012-02-09 18:58:55,2012-02-08 15:16:01.547000+01:00,207485,10000
11309,COMPLETE,O_CANCELLED,2012-02-16 14:08:00,2012-02-08 15:16:01.547000+01:00,207485,10000
11119,COMPLETE,O_SELECTED,2012-02-08 17:46:59,2012-02-08 15:32:51.167000+01:00,207488,29000
11119,COMPLETE,O_CREATED,2012-02-08 17:47:01,2012-02-08 15:32:51.167000+01:00,207488,29000
11119,COMPLETE,O_SENT,2012-02-08 17:47:01,2012-02-08 15:32:51.167000+01:00,207488,29000
11119,COMPLETE,O_CANCELLED,2012-02-16 18:53:46,2012-02-08 15:32:51.167000+01:00,207488,29000
11119,COMPLETE,O_SELECTED,2012-02-08 18:21:51,2012-02-08 16:13:15.992000+01:00,207503,14000
11119,COMPLETE,O_CREATED,2012-02-08 18:21:53,2012-02-08 16:13:15.992000+01:00,207503,14000
11119,COMPLETE,O_SENT,2012-02-08 18:21:53,2012-02-08 16:13:15.992000+01:00,207503,14000
11203,COMPLETE,O_CANCELLED,2012-02-16 10:01:30,2012-02-08 16:13:15.992000+01:00,207503,14000
10881,COMPLETE,O_SELECTED,2012-02-08 19:18:45,2012-02-08 16:15:23.427000+01:00,207506,2000
10881,COMPLETE,O_CREATED,2012-02-08 19:18:46,2012-02-08 16:15:23.427000+01:00,207506,2000
10881,COMPLETE,O_SENT,2012-02-08 19:18:46,2012-02-08 16:15:23.427000+01:00,207506,2000
10913,COMPLETE,O_CANCELLED,2012-02-11 13:23:37,2012-02-08 16:15:23.427000+01:00,207506,2000
10913,COMPLETE,O_SELECTED,2012-02-11 13:23:37,2012-02-08 16:15:23.427000+01:00,207506,2000
10913,COMPLETE,O_CREATED,2012-02-11 13:24:26,2012-02-08 16:15:23.427000+01:00,207506,2000
10913,COMPLETE,O_SENT,2012-02-11 13:24:26,2012-02-08 16:15:23.427000+01:00,207506,2000
10899,COMPLETE,O_SENT_BACK,2012-02-21 11:29:04,2012-02-08 16:15:23.427000+01:00,207506,2000
10972,COMPLETE,O_ACCEPTED,2012-02-23 11:54:25,2012-02-08 16:15:23.427000+01:00,207506,2000
11169,COMPLETE,O_SELECTED,2012-02-08 16:44:49,2012-02-08 16:37:37.867000+01:00,207515,35000
11169,COMPLETE,O_CREATED,2012-02-08 16:44:50,2012-02-08 16:37:37.867000+01:00,207515,35000
11169,COMPLETE,O_SENT,2012-02-08 16:44:50,2012-02-08 16:37:37.867000+01:00,207515,35000
11049,COMPLETE,O_SENT_BACK,2012-02-21 10:13:34,2012-02-08 16:37:37.867000+01:00,207515,35000
10972,COMPLETE,O_ACCEPTED,2012-02-21 16:28:31,2012-02-08 16:37:37.867000+01:00,207515,35000
10933,COMPLETE,O_SELECTED,2012-02-08 18:37:27,2012-02-08 16:46:40.474000+01:00,207518,5000
10933,COMPLETE,O_CREATED,2012-02-08 18:37:28,2012-02-08 16:46:40.474000+01:00,207518,5000
10933,COMPLETE,O_SENT,2012-02-08 18:37:28,2012-02-08 16:46:40.474000+01:00,207518,5000
11203,COMPLETE,O_CANCELLED,2012-02-16 10:10:26,2012-02-08 16:46:40.474000+01:00,207518,5000
10982,COMPLETE,O_SELECTED,2012-02-08 16:58:30,2012-02-08 16:52:14.271000+01:00,207527,17000
10982,COMPLETE,O_CREATED,2012-02-08 16:58:31,2012-02-08 16:52:14.271000+01:00,207527,17000
10982,COMPLETE,O_SENT,2012-02-08 16:58:31,2012-02-08 16:52:14.271000+01:00,207527,17000
112,COMPLETE,O_CANCELLED,2012-03-10 09:15:33,2012-02-08 16:52:14.271000+01:00,207527,17000
10881,COMPLETE,O_SELECTED,2012-02-08 19:33:39,2012-02-08 17:48:52.664000+01:00,207539,5000
10881,COMPLETE,O_CREATED,2012-02-08 19:33:40,2012-02-08 17:48:52.664000+01:00,207539,5000
10881,COMPLETE,O_SENT,2012-02-08 19:33:40,2012-02-08 17:48:52.664000+01:00,207539,5000
10899,COMPLETE,O_SENT_BACK,2012-02-15 17:50:03,2012-02-08 17:48:52.664000+01:00,207539,5000
11289,COMPLETE,O_DECLINED,2012-02-16 16:18:20,2012-02-08 17:48:52.664000+01:00,207539,5000
10933,COMPLETE,O_SELECTED,2012-02-08 19:13:43,2012-02-08 17:50:24.546000+01:00,207542,50000
10933,COMPLETE,O_CREATED,2012-02-08 19:13:45,2012-02-08 17:50:24.546000+01:00,207542,50000
10933,COMPLETE,O_SENT,2012-02-08 19:13:45,2012-02-08 17:50:24.546000+01:00,207542,50000
10881,COMPLETE,O_CANCELLED,2012-02-22 19:33:25,2012-02-08 17:50:24.546000+01:00,207542,50000
11202,COMPLETE,O_SELECTED,2012-02-08 18:23:47,2012-02-08 18:09:10.203000+01:00,207560,10000
11202,COMPLETE,O_CREATED,2012-02-08 18:23:48,2012-02-08 18:09:10.203000+01:00,207560,10000
11202,COMPLETE,O_SENT,2012-02-08 18:23:48,2012-02-08 18:09:10.203000+01:00,207560,10000
11202,COMPLETE,O_CANCELLED,2012-02-08 18:27:38,2012-02-08 18:09:10.203000+01:00,207560,10000
11202,COMPLETE,O_SELECTED,2012-02-08 18:27:38,2012-02-08 18:09:10.203000+01:00,207560,10000
11202,COMPLETE,O_CREATED,2012-02-08 18:27:39,2012-02-08 18:09:10.203000+01:00,207560,10000
11202,COMPLETE,O_SENT,2012-02-08 18:27:39,2012-02-08 18:09:10.203000+01:00,207560,10000
11203,COMPLETE,O_CANCELLED,2012-03-02 15:20:07,2012-02-08 18:09:10.203000+01:00,207560,10000
10881,COMPLETE,O_SELECTED,2012-02-08 18:55:11,2012-02-08 18:39:28.002000+01:00,207572,20000
10881,COMPLETE,O_CREATED,2012-02-08 18:55:12,2012-02-08 18:39:28.002000+01:00,207572,20000
10881,COMPLETE,O_SENT,2012-02-08 18:55:12,2012-02-08 18:39:28.002000+01:00,207572,20000
11203,COMPLETE,O_CANCELLED,2012-02-16 10:18:15,2012-02-08 18:39:28.002000+01:00,207572,20000
10933,COMPLETE,O_SELECTED,2012-02-08 20:22:25,2012-02-08 19:36:37.510000+01:00,207593,30000
10933,COMPLETE,O_CREATED,2012-02-08 20:22:26,2012-02-08 19:36:37.510000+01:00,207593,30000
10933,COMPLETE,O_SENT,2012-02-08 20:22:26,2012-02-08 19:36:37.510000+01:00,207593,30000
11259,COMPLETE,O_SENT_BACK,2012-02-23 10:22:20,2012-02-08 19:36:37.510000+01:00,207593,30000
11289,COMPLETE,O_DECLINED,2012-02-27 10:01:53,2012-02-08 19:36:37.510000+01:00,207593,30000
10933,COMPLETE,O_SELECTED,2012-02-08 20:58:23,2012-02-08 19:44:39.496000+01:00,207599,5000
10933,COMPLETE,O_CREATED,2012-02-08 20:59:11,2012-02-08 19:44:39.496000+01:00,207599,5000
10933,COMPLETE,O_SENT,2012-02-08 20:59:11,2012-02-08 19:44:39.496000+01:00,207599,5000
10899,COMPLETE,O_SENT_BACK,2012-02-15 17:53:19,2012-02-08 19:44:39.496000+01:00,207599,5000
11289,COMPLETE,O_ACCEPTED,2012-02-16 15:56:16,2012-02-08 19:44:39.496000+01:00,207599,5000
11201,COMPLETE,O_SELECTED,2012-02-09 13:45:50,2012-02-08 20:05:03.482000+01:00,207605,20000
11201,COMPLETE,O_CREATED,2012-02-09 13:45:51,2012-02-08 20:05:03.482000+01:00,207605,20000
11201,COMPLETE,O_SENT,2012-02-09 13:45:51,2012-02-08 20:05:03.482000+01:00,207605,20000
11201,COMPLETE,O_CANCELLED,2012-02-09 13:47:45,2012-02-08 20:05:03.482000+01:00,207605,20000
11201,COMPLETE,O_SELECTED,2012-02-09 13:47:45,2012-02-08 20:05:03.482000+01:00,207605,20000
11201,COMPLETE,O_CREATED,2012-02-09 13:47:47,2012-02-08 20:05:03.482000+01:00,207605,20000
11201,COMPLETE,O_SENT,2012-02-09 13:47:47,2012-02-08 20:05:03.482000+01:00,207605,20000
11201,COMPLETE,O_SELECTED,2012-02-09 13:48:44,2012-02-08 20:05:03.482000+01:00,207605,20000
11201,COMPLETE,O_CANCELLED,2012-02-09 13:48:44,2012-02-08 20:05:03.482000+01:00,207605,20000
11201,COMPLETE,O_CREATED,2012-02-09 13:48:46,2012-02-08 20:05:03.482000+01:00,207605,20000
11201,COMPLETE,O_SENT,2012-02-09 13:48:46,2012-02-08 20:05:03.482000+01:00,207605,20000
11259,COMPLETE,O_SENT_BACK,2012-02-28 10:48:07,2012-02-08 20:05:03.482000+01:00,207605,20000
10972,COMPLETE,O_CANCELLED,2012-03-12 16:59:43,2012-02-08 20:05:03.482000+01:00,207605,20000
10972,COMPLETE,O_SELECTED,2012-03-12 16:59:43,2012-02-08 20:05:03.482000+01:00,207605,20000
10972,COMPLETE,O_CREATED,2012-03-12 16:59:44,2012-02-08 20:05:03.482000+01:00,207605,20000
10972,COMPLETE,O_SENT,2012-03-12 16:59:44,2012-02-08 20:05:03.482000+01:00,207605,20000
10972,COMPLETE,O_ACCEPTED,2012-03-12 17:00:51,2012-02-08 20:05:03.482000+01:00,207605,20000
11003,COMPLETE,O_SELECTED,2012-02-09 19:24:01,2012-02-08 20:11:45.111000+01:00,207611,5000
11003,COMPLETE,O_CREATED,2012-02-09 19:24:50,2012-02-08 20:11:45.111000+01:00,207611,5000
11003,COMPLETE,O_SENT,2012-02-09 19:24:50,2012-02-08 20:11:45.111000+01:00,207611,5000
11259,COMPLETE,O_SENT_BACK,2012-02-15 14:22:49,2012-02-08 20:11:45.111000+01:00,207611,5000
10138,COMPLETE,O_ACCEPTED,2012-02-20 19:27:40,2012-02-08 20:11:45.111000+01:00,207611,5000
11201,COMPLETE,O_SELECTED,2012-02-09 15:55:06,2012-02-08 20:12:13.100000+01:00,207614,3000
11201,COMPLETE,O_CREATED,2012-02-09 15:55:07,2012-02-08 20:12:13.100000+01:00,207614,3000
11201,COMPLETE,O_SENT,2012-02-09 15:55:07,2012-02-08 20:12:13.100000+01:00,207614,3000
10899,COMPLETE,O_SENT_BACK,2012-02-27 10:53:03,2012-02-08 20:12:13.100000+01:00,207614,3000
10809,COMPLETE,O_ACCEPTED,2012-02-28 12:08:48,2012-02-08 20:12:13.100000+01:00,207614,3000
11000,COMPLETE,O_SELECTED,2012-02-09 12:39:30,2012-02-08 21:01:41.189000+01:00,207632,12000
11000,COMPLETE,O_CREATED,2012-02-09 12:39:31,2012-02-08 21:01:41.189000+01:00,207632,12000
11000,COMPLETE,O_SENT,2012-02-09 12:39:31,2012-02-08 21:01:41.189000+01:00,207632,12000
112,COMPLETE,O_CANCELLED,2012-03-11 09:15:36,2012-02-08 21:01:41.189000+01:00,207632,12000
11203,COMPLETE,O_SELECTED,2012-02-10 10:37:51,2012-02-08 21:14:25.056000+01:00,207641,15000
11203,COMPLETE,O_CREATED,2012-02-10 10:37:52,2012-02-08 21:14:25.056000+01:00,207641,15000
11203,COMPLETE,O_SENT,2012-02-10 10:37:52,2012-02-08 21:14:25.056000+01:00,207641,15000
11201,COMPLETE,O_CANCELLED,2012-02-17 10:59:15,2012-02-08 21:14:25.056000+01:00,207641,15000
11203,COMPLETE,O_SELECTED,2012-02-09 11:53:45,2012-02-08 22:55:52.225000+01:00,207662,10000
11203,COMPLETE,O_CREATED,2012-02-09 11:53:46,2012-02-08 22:55:52.225000+01:00,207662,10000
11203,COMPLETE,O_SENT,2012-02-09 11:53:46,2012-02-08 22:55:52.225000+01:00,207662,10000
10881,COMPLETE,O_CANCELLED,2012-02-22 20:49:22,2012-02-08 22:55:52.225000+01:00,207662,10000
10881,COMPLETE,O_SELECTED,2012-02-22 20:49:22,2012-02-08 22:55:52.225000+01:00,207662,10000
10881,COMPLETE,O_CREATED,2012-02-22 20:49:23,2012-02-08 22:55:52.225000+01:00,207662,10000
10881,COMPLETE,O_SENT,2012-02-22 20:49:23,2012-02-08 22:55:52.225000+01:00,207662,10000
11049,COMPLETE,O_SENT_BACK,2012-02-23 10:09:45,2012-02-08 22:55:52.225000+01:00,207662,10000
10609,COMPLETE,O_DECLINED,2012-02-23 14:40:51,2012-02-08 22:55:52.225000+01:00,207662,10000
11019,COMPLETE,O_SELECTED,2012-02-09 12:32:09,2012-02-08 23:50:02.884000+01:00,207674,20000
11019,COMPLETE,O_CREATED,2012-02-09 12:32:10,2012-02-08 23:50:02.884000+01:00,207674,20000
11019,COMPLETE,O_SENT,2012-02-09 12:32:10,2012-02-08 23:50:02.884000+01:00,207674,20000
112,COMPLETE,O_CANCELLED,2012-03-11 09:15:34,2012-02-08 23:50:02.884000+01:00,207674,20000
10932,COMPLETE,O_SELECTED,2012-02-09 12:32:09,2012-02-09 08:01:42.981000+01:00,207702,12000
10932,COMPLETE,O_CREATED,2012-02-09 12:32:11,2012-02-09 08:01:42.981000+01:00,207702,12000
10932,COMPLETE,O_SENT,2012-02-09 12:32:11,2012-02-09 08:01:42.981000+01:00,207702,12000
11309,COMPLETE,O_DECLINED,2012-02-16 12:45:49,2012-02-09 08:01:42.981000+01:00,207702,12000
11202,COMPLETE,O_SELECTED,2012-02-09 09:53:35,2012-02-09 09:33:13.582000+01:00,207708,10000
11202,COMPLETE,O_CREATED,2012-02-09 09:53:36,2012-02-09 09:33:13.582000+01:00,207708,10000
11202,COMPLETE,O_SENT,2012-02-09 09:53:36,2012-02-09 09:33:13.582000+01:00,207708,10000
11202,COMPLETE,O_CANCELLED,2012-02-09 09:59:13,2012-02-09 09:33:13.582000+01:00,207708,10000
11202,COMPLETE,O_SELECTED,2012-02-09 09:59:13,2012-02-09 09:33:13.582000+01:00,207708,10000
11202,COMPLETE,O_CREATED,2012-02-09 09:59:14,2012-02-09 09:33:13.582000+01:00,207708,10000
11202,COMPLETE,O_SENT,2012-02-09 09:59:14,2012-02-09 09:33:13.582000+01:00,207708,10000
11202,COMPLETE,O_CANCELLED,2012-02-09 10:00:28,2012-02-09 09:33:13.582000+01:00,207708,10000
11202,COMPLETE,O_SELECTED,2012-02-09 10:00:28,2012-02-09 09:33:13.582000+01:00,207708,10000
11202,COMPLETE,O_CREATED,2012-02-09 10:00:29,2012-02-09 09:33:13.582000+01:00,207708,10000
11202,COMPLETE,O_SENT,2012-02-09 10:00:29,2012-02-09 09:33:13.582000+01:00,207708,10000
10913,COMPLETE,O_CANCELLED,2012-02-28 19:22:00,2012-02-09 09:33:13.582000+01:00,207708,10000
11169,COMPLETE,O_SELECTED,2012-02-09 11:37:19,2012-02-09 09:45:08.614000+01:00,207711,12500
11169,COMPLETE,O_CREATED,2012-02-09 11:37:20,2012-02-09 09:45:08.614000+01:00,207711,12500
11169,COMPLETE,O_SENT,2012-02-09 11:37:20,2012-02-09 09:45:08.614000+01:00,207711,12500
10899,COMPLETE,O_SENT_BACK,2012-02-15 17:41:54,2012-02-09 09:45:08.614000+01:00,207711,12500
10609,COMPLETE,O_DECLINED,2012-02-16 09:00:54,2012-02-09 09:45:08.614000+01:00,207711,12500
11201,COMPLETE,O_SELECTED,2012-02-09 16:29:31,2012-02-09 09:50:57.303000+01:00,207717,8000
11201,COMPLETE,O_CREATED,2012-02-09 16:29:32,2012-02-09 09:50:57.303000+01:00,207717,8000
11201,COMPLETE,O_SENT,2012-02-09 16:29:33,2012-02-09 09:50:57.303000+01:00,207717,8000
10899,COMPLETE,O_SENT_BACK,2012-02-15 17:40:09,2012-02-09 09:50:57.303000+01:00,207717,8000
10609,COMPLETE,O_DECLINED,2012-02-16 09:25:57,2012-02-09 09:50:57.303000+01:00,207717,8000
10909,COMPLETE,O_SELECTED,2012-02-11 13:33:32,2012-02-09 09:56:23.187000+01:00,207726,5000
10909,COMPLETE,O_CREATED,2012-02-11 13:33:34,2012-02-09 09:56:23.187000+01:00,207726,5000
10909,COMPLETE,O_SENT,2012-02-11 13:33:34,2012-02-09 09:56:23.187000+01:00,207726,5000
112,COMPLETE,O_CANCELLED,2012-03-13 09:15:35,2012-02-09 09:56:23.187000+01:00,207726,5000
11019,COMPLETE,O_SELECTED,2012-02-09 14:08:46,2012-02-09 10:09:40.308000+01:00,207732,8800
11019,COMPLETE,O_CREATED,2012-02-09 14:08:47,2012-02-09 10:09:40.308000+01:00,207732,8800
11019,COMPLETE,O_SENT,2012-02-09 14:08:47,2012-02-09 10:09:40.308000+01:00,207732,8800
11203,COMPLETE,O_CANCELLED,2012-02-17 20:19:33,2012-02-09 10:09:40.308000+01:00,207732,8800
11000,COMPLETE,O_SELECTED,2012-02-09 10:25:20,2012-02-09 10:12:43.998000+01:00,207735,29400
11000,COMPLETE,O_CREATED,2012-02-09 10:25:22,2012-02-09 10:12:43.998000+01:00,207735,29400
11000,COMPLETE,O_SENT,2012-02-09 10:25:22,2012-02-09 10:12:43.998000+01:00,207735,29400
10881,COMPLETE,O_CANCELLED,2012-02-17 20:47:02,2012-02-09 10:12:43.998000+01:00,207735,29400
11180,COMPLETE,O_SELECTED,2012-02-09 10:25:45,2012-02-09 10:18:00.756000+01:00,207741,6500
11180,COMPLETE,O_CREATED,2012-02-09 10:25:47,2012-02-09 10:18:00.756000+01:00,207741,6500
11180,COMPLETE,O_SENT,2012-02-09 10:25:47,2012-02-09 10:18:00.756000+01:00,207741,6500
112,COMPLETE,O_CANCELLED,2012-03-11 09:15:29,2012-02-09 10:18:00.756000+01:00,207741,6500
11000,COMPLETE,O_SELECTED,2012-02-09 11:51:41,2012-02-09 10:40:01.290000+01:00,207753,4000
11000,COMPLETE,O_CREATED,2012-02-09 11:51:43,2012-02-09 10:40:01.290000+01:00,207753,4000
11000,COMPLETE,O_SENT,2012-02-09 11:51:43,2012-02-09 10:40:01.290000+01:00,207753,4000
11203,COMPLETE,O_CANCELLED,2012-02-17 20:22:20,2012-02-09 10:40:01.290000+01:00,207753,4000
11122,COMPLETE,O_SELECTED,2012-02-09 15:19:48,2012-02-09 10:51:11.812000+01:00,207759,10000
11122,COMPLETE,O_CREATED,2012-02-09 15:19:49,2012-02-09 10:51:11.812000+01:00,207759,10000
11122,COMPLETE,O_SENT,2012-02-09 15:19:49,2012-02-09 10:51:11.812000+01:00,207759,10000
11259,COMPLETE,O_SENT_BACK,2012-02-17 09:58:37,2012-02-09 10:51:11.812000+01:00,207759,10000
11289,COMPLETE,O_DECLINED,2012-02-23 11:36:04,2012-02-09 10:51:11.812000+01:00,207759,10000
11000,COMPLETE,O_SELECTED,2012-02-09 11:21:27,2012-02-09 11:05:14.953000+01:00,207768,30000
11000,COMPLETE,O_CREATED,2012-02-09 11:21:28,2012-02-09 11:05:14.953000+01:00,207768,30000
11000,COMPLETE,O_SENT,2012-02-09 11:21:28,2012-02-09 11:05:14.953000+01:00,207768,30000
112,COMPLETE,O_CANCELLED,2012-03-11 09:15:32,2012-02-09 11:05:14.953000+01:00,207768,30000
11003,COMPLETE,O_SELECTED,2012-02-09 18:43:17,2012-02-09 11:34:58.951000+01:00,207777,15000
11003,COMPLETE,O_CREATED,2012-02-09 18:44:05,2012-02-09 11:34:58.951000+01:00,207777,15000
11003,COMPLETE,O_SENT,2012-02-09 18:44:05,2012-02-09 11:34:58.951000+01:00,207777,15000
10933,COMPLETE,O_CANCELLED,2012-03-01 17:44:49,2012-02-09 11:34:58.951000+01:00,207777,15000
10933,COMPLETE,O_SELECTED,2012-03-01 17:44:49,2012-02-09 11:34:58.951000+01:00,207777,15000
10933,COMPLETE,O_CREATED,2012-03-01 17:44:50,2012-02-09 11:34:58.951000+01:00,207777,15000
10933,COMPLETE,O_SENT,2012-03-01 17:44:50,2012-02-09 11:34:58.951000+01:00,207777,15000
11122,COMPLETE,O_SELECTED,2012-02-09 16:20:43,2012-02-09 11:39:56.800000+01:00,207780,10000
11122,COMPLETE,O_CREATED,2012-02-09 16:20:44,2012-02-09 11:39:56.800000+01:00,207780,10000
11122,COMPLETE,O_SENT,2012-02-09 16:20:44,2012-02-09 11:39:56.800000+01:00,207780,10000
11259,COMPLETE,O_SENT_BACK,2012-02-16 09:50:53,2012-02-09 11:39:56.800000+01:00,207780,10000
11289,COMPLETE,O_ACCEPTED,2012-02-24 09:20:59,2012-02-09 11:39:56.800000+01:00,207780,10000
11169,COMPLETE,O_SELECTED,2012-02-09 12:42:41,2012-02-09 11:41:41.654000+01:00,207783,6500
11169,COMPLETE,O_CREATED,2012-02-09 12:42:42,2012-02-09 11:41:41.654000+01:00,207783,6500
11169,COMPLETE,O_SENT,2012-02-09 12:42:42,2012-02-09 11:41:41.654000+01:00,207783,6500
10899,COMPLETE,O_SENT_BACK,2012-02-15 17:49:33,2012-02-09 11:41:41.654000+01:00,207783,6500
10609,COMPLETE,O_ACCEPTED,2012-02-17 09:17:34,2012-02-09 11:41:41.654000+01:00,207783,6500
11202,COMPLETE,O_SELECTED,2012-02-09 12:42:42,2012-02-09 12:15:27.960000+01:00,207792,15000
11202,COMPLETE,O_CREATED,2012-02-09 12:42:44,2012-02-09 12:15:27.960000+01:00,207792,15000
11202,COMPLETE,O_SENT,2012-02-09 12:42:44,2012-02-09 12:15:27.960000+01:00,207792,15000
11202,COMPLETE,O_CANCELLED,2012-02-09 12:43:56,2012-02-09 12:15:27.960000+01:00,207792,15000
11202,COMPLETE,O_SELECTED,2012-02-09 12:43:56,2012-02-09 12:15:27.960000+01:00,207792,15000
11202,COMPLETE,O_CREATED,2012-02-09 12:43:57,2012-02-09 12:15:27.960000+01:00,207792,15000
11202,COMPLETE,O_SENT,2012-02-09 12:43:57,2012-02-09 12:15:27.960000+01:00,207792,15000
112,COMPLETE,O_CANCELLED,2012-03-11 09:15:39,2012-02-09 12:15:27.960000+01:00,207792,15000
11019,COMPLETE,O_SELECTED,2012-02-09 14:21:53,2012-02-09 12:32:03.462000+01:00,207795,42000
11019,COMPLETE,O_CREATED,2012-02-09 14:21:54,2012-02-09 12:32:03.462000+01:00,207795,42000
11019,COMPLETE,O_SENT,2012-02-09 14:21:54,2012-02-09 12:32:03.462000+01:00,207795,42000
10899,COMPLETE,O_SENT_BACK,2012-02-22 09:45:08,2012-02-09 12:32:03.462000+01:00,207795,42000
10881,COMPLETE,O_SELECTED,2012-02-23 19:22:49,2012-02-09 12:32:03.462000+01:00,207795,42000
10881,COMPLETE,O_CANCELLED,2012-02-23 19:22:49,2012-02-09 12:32:03.462000+01:00,207795,42000
10881,COMPLETE,O_CREATED,2012-02-23 19:22:51,2012-02-09 12:32:03.462000+01:00,207795,42000
10881,COMPLETE,O_SENT,2012-02-23 19:22:51,2012-02-09 12:32:03.462000+01:00,207795,42000
10881,COMPLETE,O_CANCELLED,2012-03-02 09:41:57,2012-02-09 12:32:03.462000+01:00,207795,42000
11019,COMPLETE,O_SELECTED,2012-02-09 15:36:39,2012-02-09 12:37:19.443000+01:00,207798,5000
11019,COMPLETE,O_CREATED,2012-02-09 15:36:40,2012-02-09 12:37:19.443000+01:00,207798,5000
11019,COMPLETE,O_SENT,2012-02-09 15:36:40,2012-02-09 12:37:19.443000+01:00,207798,5000
11309,COMPLETE,O_CANCELLED,2012-02-16 14:51:40,2012-02-09 12:37:19.443000+01:00,207798,5000
10932,COMPLETE,O_SELECTED,2012-02-09 16:13:29,2012-02-09 13:33:01.099000+01:00,207810,8000
10932,COMPLETE,O_CREATED,2012-02-09 16:13:30,2012-02-09 13:33:01.099000+01:00,207810,8000
10932,COMPLETE,O_SENT,2012-02-09 16:13:30,2012-02-09 13:33:01.099000+01:00,207810,8000
11119,COMPLETE,O_CANCELLED,2012-02-13 20:58:10,2012-02-09 13:33:01.099000+01:00,207810,8000
11119,COMPLETE,O_SELECTED,2012-02-13 20:58:10,2012-02-09 13:33:01.099000+01:00,207810,8000
11119,COMPLETE,O_CREATED,2012-02-13 20:58:12,2012-02-09 13:33:01.099000+01:00,207810,8000
11119,COMPLETE,O_SENT,2012-02-13 20:58:12,2012-02-09 13:33:01.099000+01:00,207810,8000
10899,COMPLETE,O_SENT_BACK,2012-03-06 15:01:22,2012-02-09 13:33:01.099000+01:00,207810,8000
10609,COMPLETE,O_DECLINED,2012-03-10 12:13:57,2012-02-09 13:33:01.099000+01:00,207810,8000
11122,COMPLETE,O_SELECTED,2012-02-09 16:03:57,2012-02-09 13:58:35.042000+01:00,207825,30000
11122,COMPLETE,O_CREATED,2012-02-09 16:03:58,2012-02-09 13:58:35.042000+01:00,207825,30000
11122,COMPLETE,O_SENT,2012-02-09 16:03:58,2012-02-09 13:58:35.042000+01:00,207825,30000
10609,COMPLETE,O_SENT_BACK,2012-02-20 10:11:01,2012-02-09 13:58:35.042000+01:00,207825,30000
10138,COMPLETE,O_ACCEPTED,2012-02-21 08:46:05,2012-02-09 13:58:35.042000+01:00,207825,30000
11009,COMPLETE,O_SELECTED,2012-02-09 15:17:22,2012-02-09 14:04:42.054000+01:00,207831,28000
11009,COMPLETE,O_CREATED,2012-02-09 15:17:23,2012-02-09 14:04:42.054000+01:00,207831,28000
11009,COMPLETE,O_SENT,2012-02-09 15:17:23,2012-02-09 14:04:42.054000+01:00,207831,28000
11009,COMPLETE,O_CANCELLED,2012-02-09 15:18:05,2012-02-09 14:04:42.054000+01:00,207831,28000
11009,COMPLETE,O_SELECTED,2012-02-09 15:18:05,2012-02-09 14:04:42.054000+01:00,207831,28000
11009,COMPLETE,O_CREATED,2012-02-09 15:18:06,2012-02-09 14:04:42.054000+01:00,207831,28000
11009,COMPLETE,O_SENT,2012-02-09 15:18:07,2012-02-09 14:04:42.054000+01:00,207831,28000
11203,COMPLETE,O_CANCELLED,2012-03-01 12:18:47,2012-02-09 14:04:42.054000+01:00,207831,28000
11201,COMPLETE,O_SELECTED,2012-02-09 14:19:55,2012-02-09 14:13:14.989000+01:00,207843,15000
11201,COMPLETE,O_CREATED,2012-02-09 14:19:56,2012-02-09 14:13:14.989000+01:00,207843,15000
11201,COMPLETE,O_SENT,2012-02-09 14:19:56,2012-02-09 14:13:14.989000+01:00,207843,15000
10899,COMPLETE,O_SENT_BACK,2012-02-17 10:42:33,2012-02-09 14:13:14.989000+01:00,207843,15000
